id_estudiante,edad,genero,ciudad_origen,departamento_origen,estrato,puntaje_saber11,preferencia_area,universidad_codigo,universidad_nombre,universidad_departamento,universidad_tipo,universidad_acreditada,ranking_nacional,modalidad_programa,convenio_internacional,beca_disponible,eligio_universidad
E7501,22,F,Barranquilla,Valle del Cauca,1,296.1,Ingeniería,U004,Universidad de Antioquia,Antioquia,Pública,Sí,5,Presencial,Sí,Sí,Sí
E7502,22,F,Bucaramanga,Valle del Cauca,1,284.7,Administración,U001,Universidad Nacional,Cundinamarca,Pública,Sí,1,Mixta,Sí,No,No
E7503,21,F,Barranquilla,Atlántico,1,314.6,Ingeniería,U005,Universidad Autónoma,Atlántico,Privada,No,30,Presencial,No,No,Sí
E7504,18,M,Bogotá,Antioquia,5,274.5,Ingeniería,U003,Universidad del Valle,Valle del Cauca,Pública,Sí,10,Virtual,No,No,No
E7505,17,F,Cali,Cundinamarca,5,309.2,Artes,U002,Universidad de los Andes,Cundinamarca,Privada,Sí,2,Virtual,Sí,Sí,Sí
E7506,18,M,Barranquilla,Cundinamarca,5,278.1,Ingeniería,U002,Universidad de los Andes,Cundinamarca,Privada,Sí,2,Virtual,No,No,Sí
E7507,18,F,Barranquilla,Atlántico,3,273.1,Administración,U002,Universidad de los Andes,Cundinamarca,Privada,Sí,2,Mixta,Sí,No,No
E7508,23,M,Medellín,Santander,4,280.9,Ingeniería,U001,Universidad Nacional,Cundinamarca,Pública,Sí,1,Virtual,No,No,Sí
E7509,19,M,Bucaramanga,Santander,3,288.7,Artes,U002,Universidad de los Andes,Cundinamarca,Privada,Sí,2,Virtual,Sí,No,No
E7510,23,M,Barranquilla,Antioquia,2,298.5,Artes,U004,Universidad de Antioquia,Antioquia,Pública,Sí,5,Virtual,Sí,No,Sí
E7511,24,M,Cali,Atlántico,3,307.1,Ingeniería,U001,Universidad Nacional,Cundinamarca,Pública,Sí,1,Mixta,No,Sí,Sí
E7512,17,F,Cali,Atlántico,3,189.3,Artes,U004,Universidad de Antioquia,Antioquia,Pública,Sí,5,Mixta,Sí,No,Sí
E7513,22,F,Barranquilla,Atlántico,6,275.8,Ciencias Sociales,U002,Universidad de los Andes,Cundinamarca,Privada,Sí,2,Virtual,Sí,No,Sí
E7514,21,F,Bucaramanga,Santander,3,288.3,Ingeniería,U001,Universidad Nacional,Cundinamarca,Pública,Sí,1,Presencial,Sí,No,No
E7515,25,F,Barranquilla,Santander,5,345.2,Administración,U003,Universidad del Valle,Valle del Cauca,Pública,Sí,10,Mixta,Sí,Sí,No
E7516,21,F,Bogotá,Valle del Cauca,4,267.6,Ciencias Sociales,U004,Universidad de Antioquia,Antioquia,Pública,Sí,5,Virtual,Sí,Sí,No
E7517,21,M,Barranquilla,Antioquia,1,304.9,Administración,U002,Universidad de los Andes,Cundinamarca,Privada,Sí,2,Presencial,Sí,No,Sí
E7518,22,F,Medellín,Santander,5,344.9,Ciencias Sociales,U003,Universidad del Valle,Valle del Cauca,Pública,Sí,10,Mixta,Sí,Sí,No
E7519,18,F,Bucaramanga,Santander,2,260.6,Ingeniería,U004,Universidad de Antioquia,Antioquia,Pública,Sí,5,Virtual,Sí,Sí,No
E7520,25,F,Bogotá,Antioquia,6,311.8,Ciencias Sociales,U005,Universidad Autónoma,Atlántico,Privada,No,30,Virtual,Sí,Sí,Sí
E7521,25,F,Barranquilla,Valle del Cauca,4,275.9,Artes,U001,Universidad Nacional,Cundinamarca,Pública,Sí,1,Presencial,No,No,Sí
E7522,17,M,Barranquilla,Valle del Cauca,5,284.9,Salud,U001,Universidad Nacional,Cundinamarca,Pública,Sí,1,Presencial,Sí,Sí,Sí
E7523,17,M,Barranquilla,Atlántico,3,275.9,Ciencias Sociales,U005,Universidad Autónoma,Atlántico,Privada,No,30,Presencial,Sí,Sí,No
E7524,22,F,Barranquilla,Valle del Cauca,5,278.0,Artes,U001,Universidad Nacional,Cundinamarca,Pública,Sí,1,Presencial,Sí,No,Sí
E7525,25,F,Bucaramanga,Cundinamarca,3,381.7,Salud,U004,Universidad de Antioquia,Antioquia,Pública,Sí,5,Presencial,Sí,No,No
E7526,25,M,Cali,Santander,1,325.3,Salud,U004,Universidad de Antioquia,Antioquia,Pública,Sí,5,Mixta,Sí,No,No
E7527,24,M,Barranquilla,Santander,4,333.1,Administración,U002,Universidad de los Andes,Cundinamarca,Privada,Sí,2,Mixta,Sí,Sí,No
E7528,23,F,Medellín,Cundinamarca,1,314.8,Ingeniería,U001,Universidad Nacional,Cundinamarca,Pública,Sí,1,Mixta,No,Sí,No
E7529,25,F,Medellín,Santander,5,251.8,Ciencias Sociales,U005,Universidad Autónoma,Atlántico,Privada,No,30,Virtual,Sí,No,Sí
E7530,19,M,Medellín,Atlántico,1,311.8,Administración,U002,Universidad de los Andes,Cundinamarca,Privada,Sí,2,Mixta,Sí,Sí,Sí
E7531,23,M,Cali,Santander,1,332.2,Artes,U002,Universidad de los Andes,Cundinamarca,Privada,Sí,2,Mixta,No,Sí,Sí
E7532,17,M,Bogotá,Antioquia,3,274.4,Ingeniería,U005,Universidad Autónoma,Atlántico,Privada,No,30,Virtual,Sí,Sí,Sí
E7533,19,F,Barranquilla,Cundinamarca,1,329.0,Salud,U004,Universidad de Antioquia,Antioquia,Pública,Sí,5,Presencial,Sí,Sí,No
E7534,23,F,Cali,Atlántico,5,321.1,Artes,U003,Universidad del Valle,Valle del Cauca,Pública,Sí,10,Mixta,Sí,No,Sí
E7535,20,M,Barranquilla,Valle del Cauca,2,355.6,Artes,U001,Universidad Nacional,Cundinamarca,Pública,Sí,1,Mixta,No,No,Sí
E7536,20,F,Medellín,Cundinamarca,4,287.5,Administración,U004,Universidad de Antioquia,Antioquia,Pública,Sí,5,Presencial,Sí,Sí,Sí
E7537,23,F,Cali,Antioquia,2,267.1,Artes,U005,Universidad Autónoma,Atlántico,Privada,No,30,Mixta,Sí,Sí,No
E7538,20,M,Bogotá,Santander,2,289.2,Ciencias Sociales,U005,Universidad Autónoma,Atlántico,Privada,No,30,Presencial,Sí,Sí,No
E7539,25,M,Medellín,Cundinamarca,5,343.1,Artes,U003,Universidad del Valle,Valle del Cauca,Pública,Sí,10,Mixta,Sí,Sí,No
E7540,24,M,Bucaramanga,Cundinamarca,3,245.1,Salud,U002,Universidad de los Andes,Cundinamarca,Privada,Sí,2,Virtual,Sí,No,Sí
E7541,24,M,Cali,Cundinamarca,6,237.9,Ciencias Sociales,U003,Universidad del Valle,Valle del Cauca,Pública,Sí,10,Virtual,No,Sí,Sí
E7542,18,F,Medellín,Santander,6,302.7,Ingeniería,U005,Universidad Autónoma,Atlántico,Privada,No,30,Presencial,No,Sí,No
E7543,24,M,Barranquilla,Antioquia,2,286.7,Administración,U002,Universidad de los Andes,Cundinamarca,Privada,Sí,2,Presencial,Sí,No,No
E7544,20,F,Bucaramanga,Santander,5,300.2,Ciencias Sociales,U005,Universidad Autónoma,Atlántico,Privada,No,30,Virtual,Sí,Sí,Sí
E7545,23,F,Bogotá,Antioquia,2,328.4,Ingeniería,U001,Universidad Nacional,Cundinamarca,Pública,Sí,1,Mixta,Sí,Sí,No
E7546,21,M,Barranquilla,Atlántico,3,283.4,Salud,U004,Universidad de Antioquia,Antioquia,Pública,Sí,5,Virtual,No,No,Sí
E7547,17,M,Cali,Antioquia,4,243.8,Artes,U003,Universidad del Valle,Valle del Cauca,Pública,Sí,10,Mixta,Sí,No,No
E7548,19,F,Barranquilla,Antioquia,4,361.3,Ingeniería,U003,Universidad del Valle,Valle del Cauca,Pública,Sí,10,Mixta,Sí,Sí,No
E7549,22,F,Barranquilla,Santander,4,270.1,Ingeniería,U005,Universidad Autónoma,Atlántico,Privada,No,30,Presencial,Sí,Sí,No
E7550,18,F,Medellín,Atlántico,6,268.2,Salud,U005,Universidad Autónoma,Atlántico,Privada,No,30,Virtual,No,Sí,Sí
E7551,18,M,Cali,Atlántico,6,333.1,Salud,U002,Universidad de los Andes,Cundinamarca,Privada,Sí,2,Virtual,Sí,Sí,No
E7552,17,F,Bogotá,Santander,4,288.5,Artes,U001,Universidad Nacional,Cundinamarca,Pública,Sí,1,Presencial,No,Sí,No
E7553,18,F,Barranquilla,Santander,6,298.1,Administración,U005,Universidad Autónoma,Atlántico,Privada,No,30,Presencial,Sí,Sí,No
E7554,23,F,Cali,Antioquia,6,314.5,Ciencias Sociales,U003,Universidad del Valle,Valle del Cauca,Pública,Sí,10,Presencial,Sí,Sí,No
E7555,19,F,Bogotá,Atlántico,3,332.5,Artes,U004,Universidad de Antioquia,Antioquia,Pública,Sí,5,Presencial,Sí,Sí,No
E7556,24,M,Medellín,Valle del Cauca,4,290.0,Ciencias Sociales,U002,Universidad de los Andes,Cundinamarca,Privada,Sí,2,Virtual,No,No,No
E7557,24,F,Bucaramanga,Cundinamarca,5,345.6,Artes,U003,Universidad del Valle,Valle del Cauca,Pública,Sí,10,Mixta,No,Sí,Sí
E7558,25,M,Barranquilla,Cundinamarca,1,235.9,Ingeniería,U001,Universidad Nacional,Cundinamarca,Pública,Sí,1,Presencial,Sí,No,Sí
E7559,18,M,Cali,Valle del Cauca,2,322.8,Ciencias Sociales,U003,Universidad del Valle,Valle del Cauca,Pública,Sí,10,Presencial,Sí,No,Sí
E7560,17,M,Cali,Santander,2,274.8,Ingeniería,U001,Universidad Nacional,Cundinamarca,Pública,Sí,1,Mixta,Sí,Sí,No
E7561,20,M,Cali,Santander,1,341.2,Salud,U004,Universidad de Antioquia,Antioquia,Pública,Sí,5,Mixta,Sí,No,No
E7562,19,F,Cali,Cundinamarca,6,304.3,Salud,U002,Universidad de los Andes,Cundinamarca,Privada,Sí,2,Presencial,Sí,Sí,Sí
E7563,21,M,Barranquilla,Antioquia,1,279.8,Salud,U003,Universidad del Valle,Valle del Cauca,Pública,Sí,10,Presencial,No,No,Sí
E7564,21,F,Barranquilla,Santander,1,319.9,Administración,U001,Universidad Nacional,Cundinamarca,Pública,Sí,1,Virtual,Sí,No,Sí
E7565,17,F,Medellín,Cundinamarca,5,326.8,Artes,U002,Universidad de los Andes,Cundinamarca,Privada,Sí,2,Presencial,Sí,Sí,No
E7566,24,M,Bucaramanga,Atlántico,6,319.3,Administración,U001,Universidad Nacional,Cundinamarca,Pública,Sí,1,Presencial,Sí,No,Sí
E7567,22,M,Barranquilla,Antioquia,2,269.1,Artes,U003,Universidad del Valle,Valle del Cauca,Pública,Sí,10,Mixta,Sí,Sí,No
E7568,17,F,Barranquilla,Antioquia,6,285.5,Administración,U001,Universidad Nacional,Cundinamarca,Pública,Sí,1,Presencial,Sí,No,No
E7569,18,M,Medellín,Santander,6,299.9,Ciencias Sociales,U002,Universidad de los Andes,Cundinamarca,Privada,Sí,2,Presencial,Sí,No,Sí
E7570,21,F,Barranquilla,Valle del Cauca,2,298.8,Artes,U005,Universidad Autónoma,Atlántico,Privada,No,30,Virtual,No,Sí,No
E7571,19,M,Barranquilla,Atlántico,6,322.5,Ingeniería,U005,Universidad Autónoma,Atlántico,Privada,No,30,Virtual,Sí,No,Sí
E7572,25,M,Bucaramanga,Atlántico,2,239.6,Salud,U004,Universidad de Antioquia,Antioquia,Pública,Sí,5,Virtual,Sí,Sí,Sí
E7573,22,M,Bogotá,Antioquia,6,310.0,Administración,U002,Universidad de los Andes,Cundinamarca,Privada,Sí,2,Mixta,No,No,No
E7574,23,F,Cali,Santander,3,291.3,Ciencias Sociales,U002,Universidad de los Andes,Cundinamarca,Privada,Sí,2,Presencial,Sí,Sí,Sí
E7575,25,F,Barranquilla,Valle del Cauca,4,274.8,Salud,U004,Universidad de Antioquia,Antioquia,Pública,Sí,5,Mixta,No,Sí,Sí
E7576,17,M,Barranquilla,Atlántico,6,277.7,Salud,U003,Universidad del Valle,Valle del Cauca,Pública,Sí,10,Presencial,No,Sí,Sí
E7577,22,F,Bogotá,Valle del Cauca,3,293.6,Artes,U005,Universidad Autónoma,Atlántico,Privada,No,30,Presencial,No,Sí,Sí
E7578,17,M,Bogotá,Cundinamarca,6,192.0,Administración,U002,Universidad de los Andes,Cundinamarca,Privada,Sí,2,Presencial,Sí,Sí,Sí
E7579,17,M,Bucaramanga,Valle del Cauca,1,279.0,Ingeniería,U005,Universidad Autónoma,Atlántico,Privada,No,30,Presencial,Sí,Sí,Sí
E7580,22,M,Medellín,Cundinamarca,2,273.7,Administración,U001,Universidad Nacional,Cundinamarca,Pública,Sí,1,Mixta,No,No,Sí
E7581,17,M,Barranquilla,Valle del Cauca,5,316.0,Ciencias Sociales,U005,Universidad Autónoma,Atlántico,Privada,No,30,Presencial,No,No,No
E7582,25,F,Bogotá,Santander,5,275.8,Ciencias Sociales,U002,Universidad de los Andes,Cundinamarca,Privada,Sí,2,Virtual,No,No,Sí
E7583,17,F,Bucaramanga,Valle del Cauca,1,293.5,Salud,U005,Universidad Autónoma,Atlántico,Privada,No,30,Virtual,Sí,No,Sí
E7584,22,F,Medellín,Santander,2,346.3,Ciencias Sociales,U005,Universidad Autónoma,Atlántico,Privada,No,30,Virtual,No,Sí,No
E7585,23,M,Medellín,Atlántico,2,329.8,Ciencias Sociales,U002,Universidad de los Andes,Cundinamarca,Privada,Sí,2,Virtual,Sí,Sí,No
E7586,17,M,Bogotá,Cundinamarca,3,327.1,Salud,U005,Universidad Autónoma,Atlántico,Privada,No,30,Mixta,No,No,Sí
E7587,24,M,Barranquilla,Atlántico,1,285.0,Artes,U002,Universidad de los Andes,Cundinamarca,Privada,Sí,2,Presencial,Sí,Sí,Sí
E7588,18,M,Medellín,Cundinamarca,6,316.3,Salud,U003,Universidad del Valle,Valle del Cauca,Pública,Sí,10,Presencial,Sí,Sí,No
E7589,24,F,Bogotá,Antioquia,3,293.0,Salud,U003,Universidad del Valle,Valle del Cauca,Pública,Sí,10,Presencial,Sí,Sí,No
E7590,22,M,Medellín,Atlántico,1,294.1,Salud,U005,Universidad Autónoma,Atlántico,Privada,No,30,Presencial,Sí,No,Sí
E7591,24,M,Medellín,Antioquia,6,312.3,Ciencias Sociales,U005,Universidad Autónoma,Atlántico,Privada,No,30,Mixta,No,Sí,Sí
E7592,18,M,Barranquilla,Valle del Cauca,5,282.1,Artes,U002,Universidad de los Andes,Cundinamarca,Privada,Sí,2,Mixta,Sí,No,No
E7593,21,M,Medellín,Cundinamarca,1,344.8,Artes,U004,Universidad de Antioquia,Antioquia,Pública,Sí,5,Mixta,Sí,Sí,Sí
E7594,20,M,Bucaramanga,Antioquia,6,295.2,Administración,U004,Universidad de Antioquia,Antioquia,Pública,Sí,5,Mixta,No,Sí,No
E7595,21,F,Cali,Valle del Cauca,6,318.6,Ciencias Sociales,U003,Universidad del Valle,Valle del Cauca,Pública,Sí,10,Mixta,Sí,Sí,No
E7596,19,F,Bucaramanga,Atlántico,2,343.7,Ingeniería,U005,Universidad Autónoma,Atlántico,Privada,No,30,Virtual,Sí,Sí,No
E7597,17,F,Barranquilla,Santander,5,330.9,Artes,U001,Universidad Nacional,Cundinamarca,Pública,Sí,1,Virtual,No,No,No
E7598,20,M,Bucaramanga,Santander,5,257.7,Ciencias Sociales,U002,Universidad de los Andes,Cundinamarca,Privada,Sí,2,Virtual,No,No,Sí
E7599,19,F,Cali,Antioquia,3,313.3,Ciencias Sociales,U002,Universidad de los Andes,Cundinamarca,Privada,Sí,2,Mixta,No,Sí,No
E7600,22,M,Bogotá,Valle del Cauca,1,325.5,Ciencias Sociales,U005,Universidad Autónoma,Atlántico,Privada,No,30,Presencial,Sí,Sí,Sí
E7601,24,F,Bogotá,Atlántico,3,326.8,Ciencias Sociales,U002,Universidad de los Andes,Cundinamarca,Privada,Sí,2,Presencial,No,Sí,No
E7602,18,F,Cali,Cundinamarca,1,266.6,Artes,U002,Universidad de los Andes,Cundinamarca,Privada,Sí,2,Mixta,No,Sí,Sí
E7603,19,F,Bucaramanga,Atlántico,4,280.3,Ciencias Sociales,U003,Universidad del Valle,Valle del Cauca,Pública,Sí,10,Presencial,No,No,No
E7604,18,F,Bogotá,Santander,1,329.8,Artes,U001,Universidad Nacional,Cundinamarca,Pública,Sí,1,Mixta,Sí,No,Sí
E7605,21,F,Bogotá,Antioquia,4,277.1,Salud,U001,Universidad Nacional,Cundinamarca,Pública,Sí,1,Virtual,Sí,No,No
E7606,25,M,Cali,Cundinamarca,3,291.0,Ingeniería,U005,Universidad Autónoma,Atlántico,Privada,No,30,Virtual,No,Sí,Sí
E7607,22,F,Bucaramanga,Atlántico,3,347.3,Ingeniería,U001,Universidad Nacional,Cundinamarca,Pública,Sí,1,Virtual,Sí,No,Sí
E7608,18,F,Cali,Atlántico,6,298.6,Salud,U002,Universidad de los Andes,Cundinamarca,Privada,Sí,2,Virtual,Sí,Sí,Sí
E7609,17,F,Cali,Valle del Cauca,1,278.2,Artes,U001,Universidad Nacional,Cundinamarca,Pública,Sí,1,Presencial,No,No,No
E7610,22,F,Bogotá,Atlántico,5,273.7,Ciencias Sociales,U005,Universidad Autónoma,Atlántico,Privada,No,30,Mixta,No,Sí,No
E7611,21,M,Barranquilla,Antioquia,6,310.0,Ciencias Sociales,U003,Universidad del Valle,Valle del Cauca,Pública,Sí,10,Mixta,Sí,Sí,Sí
E7612,20,F,Medellín,Antioquia,1,260.0,Ingeniería,U005,Universidad Autónoma,Atlántico,Privada,No,30,Presencial,Sí,No,No
E7613,20,M,Bogotá,Antioquia,4,292.6,Ingeniería,U001,Universidad Nacional,Cundinamarca,Pública,Sí,1,Presencial,No,Sí,Sí
E7614,17,F,Bucaramanga,Santander,1,310.0,Salud,U002,Universidad de los Andes,Cundinamarca,Privada,Sí,2,Mixta,Sí,Sí,No
E7615,24,F,Bucaramanga,Antioquia,1,339.0,Salud,U001,Universidad Nacional,Cundinamarca,Pública,Sí,1,Virtual,No,No,No
E7616,24,M,Barranquilla,Valle del Cauca,1,320.0,Ingeniería,U003,Universidad del Valle,Valle del Cauca,Pública,Sí,10,Mixta,Sí,Sí,Sí
E7617,17,M,Cali,Cundinamarca,4,278.6,Salud,U001,Universidad Nacional,Cundinamarca,Pública,Sí,1,Mixta,Sí,No,No
E7618,22,F,Cali,Antioquia,6,335.4,Salud,U002,Universidad de los Andes,Cundinamarca,Privada,Sí,2,Mixta,No,Sí,Sí
E7619,18,M,Medellín,Santander,5,291.0,Ingeniería,U002,Universidad de los Andes,Cundinamarca,Privada,Sí,2,Presencial,No,Sí,Sí
E7620,20,F,Bogotá,Valle del Cauca,1,262.9,Ciencias Sociales,U001,Universidad Nacional,Cundinamarca,Pública,Sí,1,Presencial,No,No,Sí
E7621,24,M,Cali,Valle del Cauca,4,294.8,Salud,U004,Universidad de Antioquia,Antioquia,Pública,Sí,5,Presencial,Sí,Sí,Sí
E7622,17,M,Medellín,Valle del Cauca,5,343.1,Ciencias Sociales,U001,Universidad Nacional,Cundinamarca,Pública,Sí,1,Mixta,No,No,No
E7623,21,M,Cali,Cundinamarca,6,305.0,Administración,U005,Universidad Autónoma,Atlántico,Privada,No,30,Mixta,No,No,Sí
E7624,17,M,Bucaramanga,Atlántico,3,300.4,Ingeniería,U004,Universidad de Antioquia,Antioquia,Pública,Sí,5,Virtual,No,Sí,Sí
E7625,21,M,Bucaramanga,Valle del Cauca,4,349.1,Ingeniería,U003,Universidad del Valle,Valle del Cauca,Pública,Sí,10,Virtual,Sí,No,Sí
E7626,24,M,Medellín,Valle del Cauca,3,257.1,Ingeniería,U002,Universidad de los Andes,Cundinamarca,Privada,Sí,2,Virtual,No,Sí,No
E7627,22,F,Bogotá,Antioquia,6,261.4,Ingeniería,U002,Universidad de los Andes,Cundinamarca,Privada,Sí,2,Presencial,Sí,No,Sí
E7628,25,F,Cali,Antioquia,1,251.5,Ingeniería,U004,Universidad de Antioquia,Antioquia,Pública,Sí,5,Mixta,No,Sí,Sí
E7629,23,F,Cali,Antioquia,5,311.2,Salud,U001,Universidad Nacional,Cundinamarca,Pública,Sí,1,Virtual,Sí,Sí,Sí
E7630,17,F,Medellín,Antioquia,4,305.0,Artes,U002,Universidad de los Andes,Cundinamarca,Privada,Sí,2,Virtual,Sí,Sí,No
E7631,20,F,Medellín,Atlántico,3,346.3,Ingeniería,U005,Universidad Autónoma,Atlántico,Privada,No,30,Mixta,No,Sí,Sí
E7632,17,F,Barranquilla,Santander,1,307.3,Administración,U002,Universidad de los Andes,Cundinamarca,Privada,Sí,2,Virtual,Sí,No,Sí
E7633,19,F,Bucaramanga,Santander,4,287.9,Ingeniería,U002,Universidad de los Andes,Cundinamarca,Privada,Sí,2,Mixta,No,Sí,Sí
E7634,21,M,Bogotá,Antioquia,5,300.1,Salud,U001,Universidad Nacional,Cundinamarca,Pública,Sí,1,Presencial,Sí,No,No
E7635,18,M,Bucaramanga,Atlántico,2,303.5,Ciencias Sociales,U001,Universidad Nacional,Cundinamarca,Pública,Sí,1,Presencial,No,No,No
E7636,25,M,Bogotá,Valle del Cauca,2,249.8,Administración,U002,Universidad de los Andes,Cundinamarca,Privada,Sí,2,Mixta,No,No,Sí
E7637,19,M,Medellín,Valle del Cauca,3,381.3,Artes,U001,Universidad Nacional,Cundinamarca,Pública,Sí,1,Mixta,No,No,No
E7638,25,M,Medellín,Antioquia,6,315.6,Artes,U003,Universidad del Valle,Valle del Cauca,Pública,Sí,10,Mixta,No,Sí,Sí
E7639,19,F,Bucaramanga,Antioquia,5,306.3,Administración,U004,Universidad de Antioquia,Antioquia,Pública,Sí,5,Presencial,No,Sí,No
E7640,23,F,Bucaramanga,Cundinamarca,4,318.5,Ingeniería,U001,Universidad Nacional,Cundinamarca,Pública,Sí,1,Mixta,No,Sí,No
E7641,24,F,Bogotá,Atlántico,1,321.3,Salud,U002,Universidad de los Andes,Cundinamarca,Privada,Sí,2,Virtual,Sí,No,Sí
E7642,17,F,Medellín,Cundinamarca,3,295.8,Artes,U005,Universidad Autónoma,Atlántico,Privada,No,30,Mixta,No,Sí,Sí
E7643,18,M,Bucaramanga,Cundinamarca,2,281.1,Salud,U002,Universidad de los Andes,Cundinamarca,Privada,Sí,2,Mixta,Sí,No,No
E7644,25,F,Bucaramanga,Cundinamarca,1,318.0,Administración,U002,Universidad de los Andes,Cundinamarca,Privada,Sí,2,Mixta,No,No,Sí
E7645,20,M,Bucaramanga,Santander,5,311.6,Artes,U004,Universidad de Antioquia,Antioquia,Pública,Sí,5,Presencial,Sí,No,No
E7646,19,M,Bucaramanga,Santander,5,275.7,Artes,U001,Universidad Nacional,Cundinamarca,Pública,Sí,1,Presencial,No,Sí,Sí
E7647,20,F,Bucaramanga,Atlántico,3,342.6,Administración,U001,Universidad Nacional,Cundinamarca,Pública,Sí,1,Mixta,Sí,Sí,No
E7648,21,F,Bogotá,Atlántico,6,308.8,Artes,U004,Universidad de Antioquia,Antioquia,Pública,Sí,5,Presencial,No,No,No
E7649,21,F,Barranquilla,Santander,5,321.9,Administración,U004,Universidad de Antioquia,Antioquia,Pública,Sí,5,Mixta,Sí,No,Sí
E7650,24,F,Bogotá,Santander,1,341.8,Administración,U001,Universidad Nacional,Cundinamarca,Pública,Sí,1,Mixta,Sí,Sí,No
E7651,17,F,Bucaramanga,Antioquia,5,300.7,Ingeniería,U002,Universidad de los Andes,Cundinamarca,Privada,Sí,2,Presencial,No,Sí,No
E7652,24,M,Bucaramanga,Santander,5,309.5,Ciencias Sociales,U004,Universidad de Antioquia,Antioquia,Pública,Sí,5,Virtual,Sí,Sí,No
E7653,22,M,Bucaramanga,Antioquia,5,324.3,Salud,U004,Universidad de Antioquia,Antioquia,Pública,Sí,5,Virtual,No,Sí,Sí
E7654,22,M,Bogotá,Antioquia,6,278.3,Ciencias Sociales,U001,Universidad Nacional,Cundinamarca,Pública,Sí,1,Mixta,Sí,Sí,No
E7655,23,F,Bogotá,Santander,3,301.6,Ingeniería,U001,Universidad Nacional,Cundinamarca,Pública,Sí,1,Mixta,No,Sí,No
E7656,25,M,Barranquilla,Santander,2,303.8,Ingeniería,U001,Universidad Nacional,Cundinamarca,Pública,Sí,1,Virtual,No,No,Sí
E7657,19,M,Bogotá,Cundinamarca,6,271.3,Salud,U005,Universidad Autónoma,Atlántico,Privada,No,30,Presencial,Sí,Sí,No
E7658,18,F,Medellín,Cundinamarca,3,369.5,Artes,U005,Universidad Autónoma,Atlántico,Privada,No,30,Mixta,No,No,Sí
E7659,20,M,Bucaramanga,Cundinamarca,1,257.8,Artes,U002,Universidad de los Andes,Cundinamarca,Privada,Sí,2,Mixta,No,Sí,Sí
E7660,18,M,Medellín,Valle del Cauca,6,261.1,Artes,U002,Universidad de los Andes,Cundinamarca,Privada,Sí,2,Virtual,Sí,Sí,No
E7661,17,F,Cali,Atlántico,3,339.4,Artes,U003,Universidad del Valle,Valle del Cauca,Pública,Sí,10,Presencial,No,No,Sí
E7662,25,M,Barranquilla,Atlántico,6,321.4,Ingeniería,U005,Universidad Autónoma,Atlántico,Privada,No,30,Mixta,Sí,No,Sí
E7663,17,F,Medellín,Atlántico,2,269.2,Artes,U005,Universidad Autónoma,Atlántico,Privada,No,30,Mixta,Sí,No,No
E7664,24,M,Cali,Antioquia,2,318.2,Administración,U001,Universidad Nacional,Cundinamarca,Pública,Sí,1,Mixta,Sí,Sí,No
E7665,24,F,Bogotá,Atlántico,6,344.0,Ciencias Sociales,U003,Universidad del Valle,Valle del Cauca,Pública,Sí,10,Virtual,No,Sí,Sí
E7666,22,M,Bogotá,Santander,4,299.1,Artes,U004,Universidad de Antioquia,Antioquia,Pública,Sí,5,Mixta,No,Sí,Sí
E7667,24,F,Bogotá,Antioquia,6,378.0,Artes,U004,Universidad de Antioquia,Antioquia,Pública,Sí,5,Presencial,No,No,No
E7668,18,M,Bogotá,Valle del Cauca,2,248.3,Ciencias Sociales,U004,Universidad de Antioquia,Antioquia,Pública,Sí,5,Mixta,Sí,Sí,No
E7669,19,M,Barranquilla,Antioquia,5,320.8,Salud,U002,Universidad de los Andes,Cundinamarca,Privada,Sí,2,Presencial,Sí,No,No
E7670,22,F,Medellín,Valle del Cauca,3,335.0,Salud,U001,Universidad Nacional,Cundinamarca,Pública,Sí,1,Virtual,Sí,No,Sí
E7671,24,F,Bogotá,Cundinamarca,1,326.7,Artes,U004,Universidad de Antioquia,Antioquia,Pública,Sí,5,Mixta,No,Sí,Sí
E7672,23,F,Cali,Valle del Cauca,1,293.9,Salud,U004,Universidad de Antioquia,Antioquia,Pública,Sí,5,Mixta,Sí,Sí,Sí
E7673,20,F,Cali,Santander,4,291.3,Artes,U005,Universidad Autónoma,Atlántico,Privada,No,30,Mixta,Sí,Sí,Sí
E7674,25,F,Bogotá,Cundinamarca,1,313.3,Administración,U003,Universidad del Valle,Valle del Cauca,Pública,Sí,10,Presencial,Sí,No,Sí
E7675,21,M,Bogotá,Valle del Cauca,2,324.5,Artes,U002,Universidad de los Andes,Cundinamarca,Privada,Sí,2,Mixta,No,No,Sí
